IdCompeticao,NomeCompeticao,IdUser,NumaMaxEqEscolas,IdModoCompeticao,DataInscFinal,DiaHoraCompeticao,MaxTentJogo,TempoTotalJogo,NumTotNiveis,VidasPorNivel,NumEltosEquipa,Calculadora,VisualizarProva,InicioPreInscricao,FimPreInscricao,InicioInscricaoEquipas,FimInscricaoEquipas,Estilo,URL,TreinoVisivel,FimCompeticao,RefIdCicloEnsino,DataCriacao,plataforma,idCompeticaoEvento,IconName
2068,"EQUAmat 7º ano – treinos 2021 (16-20)                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.037,2,NULL,NULL
2069,"EQUAmat 8º ano – treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.040,2,NULL,NULL
2070,"EQUAmat 8º ano – treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.053,2,NULL,NULL
2071,"EQUAmat 8º ano – treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.057,2,NULL,NULL
2072,"EQUAmat 8º ano – treinos 2021 (11-15)                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2020-09-03 17:37:18.060,2,NULL,NULL
2073,"EQUAmat 8º ano – treinos 2021 (16-20)                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2020-09-03 17:37:18.063,2,NULL,NULL
2074,"EQUAmat 9º ano – treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.063,2,NULL,NULL
2075,"EQUAmat 9º ano – treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.077,2,NULL,NULL
2076,"EQUAmat 9º ano – treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.080,2,NULL,NULL
2077,"EQUAmat 9º ano – treinos 2021 (11-15)                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.083,2,NULL,NULL
2078,"EQUAmat 9º ano – treinos 2021 (16-20)                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,1,NULL,3,2020-09-03 17:37:18.087,2,NULL,NULL
2079,"geo@NET – treinos 2021                                      ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,20,15,2,1,0,NULL,NULL,NULL,NULL,NULL,GEO,NULL,1,NULL,3,2020-09-03 17:37:18.087,2,NULL,NULL
2080,"fisQ Física – treinos 2021                                  ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,1,NULL,3,2020-09-03 17:37:18.093,2,NULL,NULL
2081,"fisQ Química – treinos 2021                                 ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,1,NULL,3,2020-09-03 17:37:18.097,2,NULL,NULL
2082,"DAR@língua 7º ano – treinos 2021                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.100,2,NULL,NULL
2083,"DAR@língua 8º ano – treinos 2021                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.103,2,NULL,NULL
2084,"DAR@língua 9º ano – treinos 2021                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.110,2,NULL,NULL
2085,"FQuest – treinos 2021                                       ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,1,NULL,4,2020-09-03 17:37:18.117,2,NULL,NULL
2086,"GVIDA Biologia – treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,10,2,1,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2020-09-03 17:37:18.120,2,NULL,NULL
2087,"GVIDA Geologia – treinos 2021                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,10,2,1,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2020-09-03 17:37:18.130,2,NULL,NULL
2088,"mat12 10º ano – treinos 2021                                ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.133,2,NULL,NULL
2089,"mat12 10º ano – treinos 2021 (1-5)                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.140,2,NULL,NULL
2090,"mat12 10º ano – treinos 2021 (6-10)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.143,2,NULL,NULL
2091,"mat12 10º ano – treinos 2021 (11-15)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.147,2,NULL,NULL
2092,"mat12 10º ano – treinos 2021 (16-20)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.150,2,NULL,NULL
2093,"mat12 11º ano – treinos 2021                                ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.150,2,NULL,NULL
2094,"mat12 11º ano – treinos 2021 (1-5)                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.160,2,NULL,NULL
2095,"mat12 11º ano – treinos 2021 (6-10)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.163,2,NULL,NULL
2096,"mat12 11º ano – treinos 2021 (11-15)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.167,2,NULL,NULL
2097,"mat12 11º ano – treinos 2021 (16-20)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.170,2,NULL,NULL
2098,"mat12 12º ano – treinos 2021                                ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.170,2,NULL,NULL
2099,"mat12 12º ano – treinos 2021 (1-5)                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.177,2,NULL,NULL
2100,"mat12 12º ano – treinos 2021 (6-10)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.180,2,NULL,NULL
2101,"mat12 12º ano – treinos 2021 (11-15)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.180,2,NULL,NULL
2102,"mat12 12º ano – treinos 2021 (16-20)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,1,NULL,4,2020-09-03 17:37:18.183,2,NULL,NULL
2103,"NOTA+ treinos 2021 (1-5)                                    ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N+,NULL,1,NULL,1,2020-09-03 17:37:18.187,2,NULL,NULL
2104,"NOTA+ treinos 2021 (6-10)                                   ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N+,NULL,1,NULL,1,2020-09-03 17:37:18.190,2,NULL,NULL
2105,"DAR@língua 5º ano – treinos 2021 (1-5)                      ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,2,2020-09-03 17:37:18.193,2,NULL,NULL
2106,"DAR@língua 5º ano – treinos 2021 (6-10)                     ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,2,2020-09-03 17:37:18.197,2,NULL,NULL
2107,"DAR@língua 6º ano – treinos 2021 (1-5)                      ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,2,2020-09-03 17:37:18.200,2,NULL,NULL
2108,"DAR@língua 6º ano – treinos 2021 (6-10)                     ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,2,2020-09-03 17:37:18.200,2,NULL,NULL
2109,"DAR@língua 7º ano – treinos 2021 (1-5)                      ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.203,2,NULL,NULL
2110,"DAR@língua 7º ano – treinos 2021 (6-10)                     ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.207,2,NULL,NULL
2111,"DAR@língua 8º ano – treinos 2021 (1-5)                      ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.210,2,NULL,NULL
2112,"DAR@língua 8º ano – treinos 2021 (6-10)                     ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.210,2,NULL,NULL
2113,"DAR@língua 9º ano – treinos 2021 (1-5)                      ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.213,2,NULL,NULL
2114,"DAR@língua 9º ano – treinos 2021 (6-10)                     ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,1,NULL,3,2020-09-03 17:37:18.217,2,NULL,NULL
2115,"GVIDA Biologia – treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2020-09-03 17:37:18.223,2,NULL,NULL
2116,"GVIDA Biologia – treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2020-09-03 17:37:18.230,2,NULL,NULL
2117,"GVIDA Geologia – treinos 2021 (1-5)                         ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2020-09-03 17:37:18.233,2,NULL,NULL
2118,"GVIDA Geologia – treinos 2021 (6-10)                        ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2020-09-03 17:37:18.233,2,NULL,NULL
2119,"geo@NET – treinos 2021 (1-5)                                ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GEO,NULL,0,NULL,3,2020-09-03 17:37:18.237,2,NULL,NULL
2120,"geo@NET – treinos 2021 (6-10)                               ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GEO,NULL,0,NULL,3,2020-09-03 17:37:18.240,2,NULL,NULL
2121,"geo@NET – treinos 2021 (11-15)                              ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,GEO,NULL,0,NULL,3,2020-09-03 17:37:18.243,2,NULL,NULL
2122,"FQuest – treinos 2021 (1-5)                                 ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,1,NULL,4,2020-09-03 17:37:18.247,2,NULL,NULL
2123,"FQuest – treinos 2021 (6-10)                                ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2020-09-03 17:37:18.250,2,NULL,NULL
2124,"fisQ Física – treinos 2021 (1-5)                            ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,1,NULL,3,2020-09-03 17:37:18.250,2,NULL,NULL
2125,"fisQ Física – treinos 2021 (6-10)                           ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,1,NULL,3,2020-09-03 17:37:18.253,2,NULL,NULL
2126,"fisQ Química – treinos 2021 (1-5)                           ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,1,NULL,3,2020-09-03 17:37:18.253,2,NULL,NULL
2127,"fisQ Química – treinos 2021 (6-10)                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,1,NULL,3,2020-09-03 17:37:18.257,2,NULL,NULL
2128,"natWEB 5ºano - treinos 2021 (1-5)                           ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,1,NULL,2,2020-09-03 17:37:18.257,2,NULL,NULL
2129,"natWEB 5ºano - treinos 2021 (6-10)                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,1,NULL,2,2020-09-03 17:37:18.260,2,NULL,NULL
2130,"natWEB 6ºano - treinos 2021 (1-5)                           ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,1,NULL,2,2020-09-03 17:37:18.260,2,NULL,NULL
2131,"natWEB 6ºano - treinos 2021 (6-10)                          ",668789,999,3,NULL,2020-09-01 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,1,NULL,2,2020-09-03 17:37:18.263,2,NULL,NULL
2132,"DIZ4 EM REDE 2021                                           ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,40,20,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,D4,NULL,0,NULL,1,2020-12-21 15:54:36.137,2,4,NULL
2133,"DIZ4 Português EM REDE 2021                                 ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,D4,NULL,0,NULL,1,2020-12-21 15:54:36.137,2,4,diz4.png
2134,"DIZ4 Matemática EM REDE 2021                                ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,D4,NULL,0,NULL,1,2020-12-21 15:54:36.137,2,4,diz4.png
2135,"DIZ4 Estudo do Meio EM REDE 2021                            ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,D4,NULL,0,NULL,1,2020-12-21 15:54:36.137,2,4,diz4.png
2136,"DIZ4 Inglês EM REDE 2021                                    ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,D4,NULL,0,NULL,1,2020-12-21 15:54:36.137,2,4,diz4.png
2137,"NOTA+ EM REDE 2021                                          ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,20,10,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,N+,NULL,0,NULL,1,2020-12-21 15:54:36.137,2,4,notamais.png
2138,"maismat EM REDE 2021                                        ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,10,2,1,1,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,+M,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,NULL
2139,"maismat5 EM REDE 2021                                       ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,+M,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,maismat.png
2140,"maismat6 EM REDE 2021                                       ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,+M,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,maismat.png
2141,"DAR@língua 2º ciclo EM REDE 2021                            ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,NULL
2142,"DAR@língua 5º ano – língua EM REDE 2021                     ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,daralingua.png
2143,"DAR@língua 6º ano – língua EM REDE 2021                     ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,daralingua.png
2144,"natweb EM REDE 2021                                         ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,20,10,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,nw,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,NULL
2145,"natweb5 EM REDE 2021                                        ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,20,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,nw,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,natweb_5.png
2146,"natweb6 EM REDE 2021                                        ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,20,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,nw,NULL,0,NULL,2,2020-12-21 15:54:36.137,2,4,natweb_6.png
2147,"EQUAmat EM REDE 2021                                        ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,EM,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,NULL
2148,"EQUAmat 7º ano EM REDE 2021                                 ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,EM,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,equamat.png
2149,"EQUAmat 8º ano EM REDE 2021                                 ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,EM,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,equamat.png
2150,"EQUAmat 9º ano EM REDE 2021                                 ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,EM,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,equamat.png
2151,"DAR@língua 3º ciclo EM REDE 2021                            ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,NULL
2152,"DAR@língua 7º ano – língua EM REDE 2021                     ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,daralingua.png
2153,"DAR@língua 8º ano – língua EM REDE 2021                     ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,daralingua.png
2154,"DAR@língua 9º ano – língua EM REDE 2021                     ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,POR,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,daralingua.png
2155,"fisQ EM REDE 2021                                           ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,10,2,1,1,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,fisQ,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,NULL
2156,"geo@NET EM REDE 2021                                        ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,20,15,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,GEO,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,geonet.png
2157,"FQuest EM REDE 2021                                         ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,10,2,1,1,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,FQu,NULL,0,NULL,4,2020-12-21 15:54:36.137,2,4,fquest.png
2158,"fisQ Física EM REDE 2021                                    ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,fisQ,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,fisq.png
2159,"fisQ Química EM REDE 2021                                   ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,15,5,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,fisQ,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,fisq.png
2160,"GVIDA EM REDE 2021                                          ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,20,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,GV,NULL,0,NULL,4,2020-12-21 15:54:36.137,2,4,NULL
2161,"mat12 EM REDE 2021                                          ",785626,999,2,2021-02-26 17:59:59.000,2021-02-22 08:00:00.000,1,30,20,2,1,0,NULL,2019-10-01 00:00:00.000,2020-03-11 23:59:00.000,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,MXII,NULL,0,NULL,3,2020-12-21 15:54:36.137,2,4,NULL
2162,"mat12 10º ano EM REDE 2021                                  ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,MXII,NULL,0,NULL,4,2020-12-21 15:54:36.137,2,4,mat12_10.png
2163,"mat12 11º ano EM REDE 2021                                  ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,MXII,NULL,0,NULL,4,2020-12-21 15:54:36.137,2,4,mat12_11.png
2164,"mat12 12º ano EM REDE 2021                                  ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,30,20,2,1,1,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,MXII,NULL,0,NULL,4,2020-12-21 15:54:36.137,2,4,mat12_11.png
2165,"GVIDA Biologia EM REDE 2021                                 ",785626,999,2,NULL,2021-02-22 08:00:00.000,1,15,10,2,1,0,NULL,NULL,NULL,2020-12-21 15:36:33.200,2021-02-26 18:59:59.000,GV,NULL,0,NULL,4,2020-12-21 15:54:36.137,2,4,gvida.png
